NodeName,X,Y
ABCC4,0.11051864176988602,0.3165109157562256
TMEM101,0.11704514920711517,0.3044281601905823
TOX,-0.1746096909046173,0.03210579976439476
DGKB,-0.15467751026153564,-0.5378189086914062
KCTD16,0.03993910178542137,0.5421287417411804
NFE2L2,-0.007961696945130825,0.3476053774356842
WNK1,-0.015404337085783482,0.33974701166152954
KITLG,0.002649239730089903,0.3461293578147888
SDK1,0.022237634286284447,0.16141335666179657
PIK3R5,0.008545621298253536,-0.014123035594820976
[kidney outer medulla collecting duct intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000717),0.059903260320425034,0.2933477461338043
[kidney outer medulla collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000716),-0.12043067067861557,0.11213409900665283
PTPN13,-0.17085261642932892,0.13475124537944794
[peritubular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001033),0.21403837203979492,0.23779982328414917
[type I pneumocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002062),0.3644070327281952,0.01352662593126297
EMP2,0.42771562933921814,-0.0010199822718277574
 AGER,0.42877519130706787,0.004938500002026558
 GPRC5A,0.33748796582221985,0.016689982265233994
 LMO7,0.4278203845024109,0.011983922682702541
 RTKN2,0.252285361289978,-0.07672833651304245
 ARHGEF26,0.42201703786849976,-0.0016682599671185017
 LAMA3,0.42535853385925293,0.015771346166729927
 DST,0.2801509499549866,0.13538095355033875
 SPOCK2,0.4231127202510834,0.007165307179093361
 SCEL,0.4243203103542328,-0.007663139142096043
[B cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000236),0.5462496280670166,0.4916098415851593
 BANK1,0.587932288646698,0.5141991972923279
 LINC00926,0.5824791789054871,0.528666615486145
 CD79A,0.5700826644897461,0.5272607803344727
 BLK,0.5882551074028015,0.522383451461792
 CD79B,0.5779944658279419,0.5242093205451965
 VPREB3,0.5740277767181396,0.5320868492126465
 SP140,0.527198076248169,0.5149125456809998
 CD22,0.5433566570281982,0.5225660800933838
 ADAM28,0.5824299454689026,0.5186676383018494
[basal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000646),0.17946232855319977,0.2523423135280609
KRT15,0.21792645752429962,0.3094547390937805
 S100A2,0.22119005024433136,0.30486395955085754
 KRT17,0.23003362119197845,0.30105847120285034
 KRT5,0.19350993633270264,0.30747589468955994
 KRT19,0.19798557460308075,0.30482780933380127
 PERP,0.19651174545288086,0.31668955087661743
 CLDN1,0.1753302663564682,0.04148342087864876
 FHL2,0.21356670558452606,0.3097538352012634
 ITGA2,0.21818043291568756,0.28769204020500183
"[CD14-positive, CD16-negative classical monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002057)",0.2432805746793747,0.08724971115589142
 S100A12,0.23264269530773163,0.12859858572483063
 S100A8,0.23451898992061615,0.12866251170635223
 VCAN,0.08050280064344406,0.012366239912807941
 FCN1,0.32528558373451233,0.13799171149730682
 CD300E,0.3003062307834625,0.0975257158279419
 CTSS,0.3251846730709076,0.10944591462612152
 CD99,0.29666271805763245,0.1085108295083046
 CSF3R,0.30087265372276306,0.10152150690555573
 METTL9,0.30151522159576416,0.10811502486467361
"[CD4-positive, alpha-beta T cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000624)",-0.26625069975852966,0.0648534744977951
CD2,-0.3237839341163635,0.06753061711788177
 IL7R,-0.1501832902431488,-0.001332110958173871
 TRAT1,-0.3277813196182251,0.05513359606266022
 BCL11B,-0.3261188864707947,0.06149619072675705
 ITK,-0.320962518453598,0.04269838705658913
 CAMK4,-0.32391682267189026,0.03593738377094269
 CD6,-0.32093384861946106,0.05833372846245766
 LEF1,-0.06954632699489594,0.12174598127603531
 MALAT1,-0.4160475432872772,0.20569659769535065
 MAL,-0.32590848207473755,0.05034499987959862
[ciliated cell](http://purl.obolibrary.org/obo/CL_0000064),-0.5562512278556824,0.34656885266304016
RSPH1,-0.5759686827659607,0.3778229057788849
 CAPS,-0.6104139685630798,0.36634352803230286
 FAM92B,-0.5929880738258362,0.3858831524848938
 CDHR3,-0.5991261601448059,0.3844711482524872
 CCDC170,-0.5889397859573364,0.3787159323692322
 SNTN,-0.5838809609413147,0.37223896384239197
 C20orf85,-0.5973073244094849,0.37814953923225403
 ZMYND10,-0.5977593660354614,0.3630707263946533
 DNAH6,-0.5761269330978394,0.3854094445705414
 FANK1,-0.6027819514274597,0.3503109812736511
 FCGR2B,-0.20417790114879608,0.41471338272094727
 HLA-DMB,-0.17072457075119019,0.4145154058933258
 CLEC10A,-0.17461954057216644,0.4197196960449219
 CSF2RA,-0.17988532781600952,0.4163283705711365
 MS4A6A,-0.19749096035957336,0.4172775447368622
 HLA-DQA1,-0.11290237307548523,0.2819807231426239
 RGS1,-0.20389753580093384,0.39386335015296936
 GPR183,-0.2180340439081192,0.3943338692188263
 FPR3,-0.18902619183063507,0.4100090265274048
FBLN1,-0.024703098461031914,-0.3744167387485504
 ADH1B,-0.06514148414134979,-0.3892665207386017
 DCN,-0.05558348074555397,-0.22147828340530396
 LUM,-0.06759100407361984,-0.39480921626091003
 C1S,0.06037115678191185,-0.33629608154296875
 C1R,-0.058572832494974136,-0.388640433549881
 SLIT2,-0.055167317390441895,-0.22141338884830475
 C3,0.10555889457464218,-0.22133852541446686
 CFD,-0.07781412452459335,-0.380207896232605
 ABLIM1,-0.025124430656433105,-0.389965683221817
[lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/UBERON_0001473),0.040805570781230927,-0.18351247906684875
 MMRN1,0.03101123310625553,-0.24466565251350403
 PROX1,0.03801245614886284,-0.24202634394168854
 PPFIBP1,0.018675269559025764,-0.23689790070056915
 TFF3,0.13561850786209106,-0.35605037212371826
 TBX1,0.03424821048974991,-0.23852363228797913
 PKHD1L1,0.02882319688796997,-0.23755618929862976
 IGFBP7,-0.010177185758948326,-0.1581682413816452
 TFPI,0.023356981575489044,-0.2412032186985016
 TIMP3,0.02363814227283001,-0.24090532958507538
ACP5,-0.06773270666599274,0.365917444229126
 C1QA,-0.11605652421712875,0.35492461919784546
 C1QB,-0.039359454065561295,0.3692452311515808
 VSIG4,-0.04643100127577782,0.37614312767982483
 MARCO,-0.08713758736848831,0.37050503492355347
 OLR1,-0.06002356484532356,0.3650566339492798
 APOC1,-0.11634495854377747,0.35396766662597656
 SLCO2B1,-0.21753747761249542,0.2663477659225464
 GPD1,-0.05581023544073105,0.3703562617301941
 ITGAX,-0.054707322269678116,0.3775762915611267
[natural killer cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000623),0.025386089459061623,0.054230157285928726
PRF1,0.009583910927176476,0.09517158567905426
 NKG7,-0.07434594631195068,-0.04100401699542999
 KLRF1,0.01620095781981945,0.09507787227630615
 CD247,0.03406398743391037,0.10036090761423111
 GNLY,0.04120015725493431,0.0976528525352478
 PYHIN1,0.026319341734051704,0.10245517641305923
 KLRD1,0.029557500034570694,0.09349298477172852
 SPON2,0.02342027612030506,0.09665102511644363
 FCGR3A,0.23749426007270813,0.09889800101518631
 GZMB,-0.17035484313964844,0.035239435732364655
 DERL3,0.40895718336105347,0.16426099836826324
 SEC11C,0.21559865772724152,0.14939773082733154
 XBP1,0.2755351960659027,0.21519622206687927
 TNFRSF17,0.3915422856807709,0.19267600774765015
 SSR4,0.3996071219444275,0.17538800835609436
 POU2AF1,0.40929117798805237,0.17523908615112305
 HSP90B1,0.4026288390159607,0.17102564871311188
 PRDX4,0.40365463495254517,0.17968210577964783
 MANF,0.39628365635871887,0.18036401271820068
[type II pneumocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002063),0.2674707770347595,0.01143691036850214
SFTPA1,0.31501805782318115,0.027142655104398727
 SFTPA2,0.32889607548713684,0.03125309199094772
 NAPSA,0.32650965452194214,0.03689374402165413
 SFTPB,0.22002017498016357,-0.12109091877937317
 SFTPD,0.3223016858100891,0.02879476547241211
 SFTPC,0.3201777935028076,0.03912324085831642
 SLC34A2,0.3237168490886688,0.014410465024411678
 ABCA3,0.3112151324748993,0.04052898660302162
 LAMP3,0.1093798354268074,0.10652618110179901
 LPCAT1,0.3239566683769226,0.02294311299920082
[myeloid leukocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000766),-0.13401314616203308,0.2613122761249542
 CPA3,-0.17053276300430298,0.3115012049674988
 TPSAB1,-0.16615131497383118,0.29514452815055847
 HPGDS,-0.1759038120508194,0.3083459436893463
 VWA5A,-0.1851218193769455,0.294889360666275
 MS4A2,-0.168870210647583,0.30412396788597107
 HDC,-0.17949949204921722,0.3014707565307617
 CD44,-0.15709953010082245,0.31135883927345276
 GATA2,-0.18437419831752777,0.3010737895965576
 GRAP2,-0.29319244623184204,0.2869522273540497
"[CD14-low, CD16-positive monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002396)",0.3823760449886322,0.13821372389793396
LST1,0.4224802851676941,0.14245851337909698
 LILRB2,0.4326448142528534,0.14105726778507233
 AIF1,0.43264415860176086,0.1410619169473648
 COTL1,0.4228319823741913,0.13603870570659637
 SAT1,0.44474145770072937,0.15227384865283966
 RPS19,0.43993011116981506,0.1570819616317749
 RHOC,0.4402950704097748,0.1641300916671753
 IFITM2,0.4450085163116455,0.15916885435581207
[capillary](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/UBERON_0001982),-0.01209296379238367,0.04601069912314415
FCN3,0.03759441897273064,0.06409646570682526
 EPAS1,-0.17131485044956207,0.06374986469745636
 RAMP3,0.031584952026605606,0.06213488429784775
 CDH5,0.027954909950494766,0.06937841325998306
 PODXL,0.034121349453926086,0.06890492886304855
 BTNL9,0.06542129069566727,-0.052439600229263306
 NOSTRIN,0.06802891939878464,0.11924631893634796
 FLNB,0.035093482583761215,0.056247811764478683
 CDC42EP1,0.042636871337890625,0.06348998844623566
 CD81,0.03807930648326874,0.07224592566490173
"[CD8-positive, alpha-beta T cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000625)",-0.16032226383686066,-0.13351593911647797
CCL5,-0.16811147332191467,-0.14001160860061646
 CD3D,-0.2057453989982605,-0.0418013297021389
 GZMH,-0.21277818083763123,-0.18087469041347504
 CD3G,-0.20593301951885223,-0.18458735942840576
 CD8A,-0.18798239529132843,-0.20151665806770325
 GZMA,-0.162702277302742,-0.1436796486377716
 CD8B,-0.20049253106117249,-0.1965104639530182
 RPS27,-0.19528824090957642,-0.19983996450901031
 RPL34,-0.21044829487800598,-0.18705220520496368
[club cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000158),0.15931038558483124,-0.26047617197036743
SCGB3A2,0.14008724689483643,-0.3171483278274536
 CYB5A,0.1572364866733551,-0.3161865174770355
 PIGR,0.1412341147661209,-0.31177493929862976
 C16orf89,0.15212680399417877,-0.3201979994773865
 CTSE,0.13430863618850708,-0.3129698634147644
 KIAA1324,0.15640538930892944,-0.3151223361492157
 CEACAM6,0.14715324342250824,-0.31559866666793823
 WFDC2,0.2461709976196289,-0.14963051676750183
 DSTN,0.09235663712024689,-0.3876201808452606
[myofibroblast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000186),-0.12327427417039871,-0.2846798300743103
COL1A1,-0.18077915906906128,-0.3115508258342743
 COL1A2,-0.18653318285942078,-0.146270290017128
 COL3A1,-0.1684255599975586,-0.32524654269218445
 COL6A3,-0.17503485083580017,-0.31533536314964294
 ASPN,-0.16831976175308228,-0.33391520380973816
 LTBP1,-0.18083378672599792,-0.31786322593688965
 ITGBL1,-0.17393459379673004,-0.32845398783683777
 CALD1,-0.03862614184617996,-0.44139766693115234
 POSTN,0.021404726430773735,-0.1393701583147049
 BGN,-0.17769289016723633,-0.3232116401195526
PPP1R14B,-0.4298962950706482,0.06700865179300308
 IRF4,-0.42870140075683594,0.04804018512368202
 IL3RA,-0.43465113639831543,0.07103041559457779
 IRF7,-0.42209911346435547,0.049009304493665695
 PLD4,-0.42620107531547546,0.08370688557624817
 SEC61B,-0.4358178973197937,0.07649397104978561
 PTPRE,-0.4297812581062317,0.08894652128219604
 NPC2,-0.42376917600631714,0.06708584725856781
 TYROBP,-0.3677290678024292,0.1544344574213028
H2AFZ,-0.08526382595300674,0.35823318362236023
 CDK1,-0.04563526064157486,0.3669010102748871
 UBE2C,-0.024600476026535034,0.2957615852355957
 ANLN,-0.06421207636594772,0.38150885701179504
 BIRC5,0.05352307856082916,0.28078097105026245
 NUSAP1,-0.09345848858356476,0.3685228228569031
 STMN1,-0.05010984465479851,0.3809558153152466
 TPX2,0.06164909154176712,0.29514259099960327
 TYMS,-0.06698335707187653,0.3749316334724426
 KPNA2,-0.08184228837490082,0.37761327624320984
NUSAP1,-0.011045487597584724,0.2870502471923828
 TOP2A,0.09465637058019638,0.2598992884159088
 HMGB2,0.09456870704889297,0.26124274730682373
 H2AFV,0.009898862801492214,0.28607043623924255
 SMC4,-0.007461870089173317,0.27871423959732056
 CENPF,0.09465132653713226,0.2599794566631317
 AURKB,-0.00502738868817687,0.2859640419483185
 KIF2C,-0.022552436217665672,0.27601495385169983
[bronchial epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002328),0.15961192548274994,0.008509740233421326
 ZNF385D,0.07436540722846985,-0.07599339634180069
 SPRY1,0.21294906735420227,0.015527288429439068
 SPARCL1,0.15414856374263763,-0.07418555021286011
 VWF,0.19726479053497314,0.06342384219169617
 EMCN,0.1688195914030075,0.10130584239959717
 COL15A1,0.05406574904918671,-0.03951830044388771
 INHBB,0.2130364328622818,0.02828824892640114
 ENPP2,0.23339375853538513,-0.019457871094346046
[mucus secreting cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000319),0.33182746171951294,-0.07426080107688904
SCGB3A1,0.39197662472724915,-0.04609806835651398
 BPIFB1,0.3862564265727997,-0.04054821655154228
 SLPI,0.24778039753437042,-0.13997703790664673
 LCN2,0.2921910285949707,-0.05949662625789642
 SAA1,0.38668009638786316,-0.04635360464453697
 SCGB1A1,0.39352381229400635,-0.05890617147088051
 RARRES1,0.3889766037464142,-0.052753955125808716
 MUC5B,0.3941900134086609,-0.05260125547647476
 MSMB,0.29210445284843445,-0.05810626968741417
[vein](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/UBERON_0001638),-0.23180922865867615,-0.01867179572582245
VWF,-0.29637810587882996,-0.014007140882313251
 SELP,-0.2917666435241699,-0.02789631113409996
 SLCO2A1,-0.29273733496665955,-0.004005452152341604
 LIFR,-0.2867515981197357,-0.006811678875237703
 PLA1A,-0.2902444303035736,-0.010310777463018894
 PTPRB,-0.2962963879108429,0.026679158210754395
 PRSS23,-0.28719818592071533,0.0003451057418715209
 CPE,-0.06913730502128601,0.02670578472316265
 TGM2,-0.29235801100730896,-0.020089849829673767
 SRPX,-0.2957570254802704,-0.023566732183098793
[pericyte cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000669),0.06431730091571808,-0.5703603625297546
COX4I2,0.09235840290784836,-0.6178033947944641
 PDGFRB,0.09633120149374008,-0.6123343110084534
 TACC1,0.07745420187711716,-0.6261270046234131
 NID1,0.07560338824987411,-0.6191533207893372
 COL4A1,0.09697999805212021,-0.6068891882896423
 COL4A2,0.08491256088018417,-0.6238521337509155
 LAMB1,0.0704159140586853,-0.623068630695343
 LAMC3,0.08690725266933441,-0.6128712296485901
 CHN1,0.0827660858631134,-0.6175689697265625
[smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000192),0.0568414144217968,-0.47080695629119873
TPM2,0.04520720988512039,-0.49635571241378784
 ACTA2,-0.03496309369802475,-0.47752800583839417
 MYL9,0.03945638984441757,-0.4982908368110657
 MYH11,-0.039268895983695984,-0.34308284521102905
 CNN1,0.09758549928665161,-0.5074224472045898
 DES,0.09033176302909851,-0.5130831599235535
 PLN,0.038851864635944366,-0.49858522415161133
 CSRP1,0.09346230328083038,-0.5026131272315979
[artery](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/UBERON_0001637),-0.3252125084400177,0.07728240638971329
DKK2,-0.3825119137763977,0.0752926841378212
 EFNB2,-0.3818466067314148,0.08927382528781891
 GJA5,-0.3797168433666229,0.08152252435684204
 HEY1,-0.37665343284606934,0.0966811552643776
 ARGLU1,-0.3787158131599426,0.10187342762947083
 FBLN5,-0.37583401799201965,0.08872906118631363
 SEMA3G,-0.38525786995887756,0.08396348357200623
 BMX,-0.3832864463329315,0.09518776834011078
[capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002144),0.20741744339466095,0.10763341933488846
HPGD,0.07640327513217926,0.011725371703505516
 APP,0.2499607801437378,0.14291276037693024
 EDNRB,0.17324869334697723,-0.024038005620241165
 ESAM,0.2006346434354782,0.062429238110780716
 STXBP6,0.17337490618228912,-0.02398546040058136
 CLDN5,0.19121219217777252,0.1615065038204193
 CYP3A5,0.2563484013080597,0.14848218858242035
 SOSTDC1,0.24114084243774414,0.15569204092025757
 TBX2,0.23980216681957245,0.16509652137756348
EPAS1,0.23050832748413086,0.15955471992492676
 SH3BP5,0.2653132975101471,0.13682039082050323
 RALA,0.24918344616889954,0.13466940820217133
 PECAM1,0.2606290280818939,0.14113295078277588
 WWTR1,0.2616158425807953,0.15299880504608154
 GALNT18,0.2539312243461609,0.15589164197444916
 ACVRL1,0.26440051198005676,0.13068298995494843
 SRSF11,0.25578373670578003,0.13698458671569824
 VAT1,0.26436060667037964,0.14669987559318542
 IPO7,0.24171142280101776,0.14169952273368835
 STEAP1,-0.08413247764110565,-0.37673330307006836
 MEDAG,-0.057317789644002914,-0.3971971571445465
 OSR1,-0.05996956676244736,-0.38223832845687866
 CPXM1,-0.0518530011177063,-0.37971144914627075
 FGF7,-0.04541081562638283,-0.3790747821331024
 CCDC71L,-0.0845968946814537,-0.36725330352783203
 HAS1,-0.061894599348306656,-0.3946934938430786
 C7,-0.1575537621974945,-0.14370585978031158
[mesothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000077),0.16324108839035034,-0.30640196800231934
GALNT9,0.18092697858810425,-0.3592756390571594
 ITLN1,0.19049540162086487,-0.35887411236763
 WT1,0.17186413705348969,-0.36005425453186035
 PRG4,0.16544634103775024,-0.36337894201278687
 MGARP,0.18337403237819672,-0.3647719621658325
 ALDH1A3,0.19235704839229584,-0.3638339638710022
 DMKN,0.060461483895778656,-0.3363129496574402
 DSC3,0.1999395787715912,-0.36049169301986694
[myeloid cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000763),-0.44610586762428284,0.3039278984069824
TUBB1,-0.48916077613830566,0.3146227300167084
 CMTM5,-0.49808669090270996,0.3073265552520752
 ACRBP,-0.48342007398605347,0.3327828049659729
 PF4,-0.49429982900619507,0.3009125590324402
 GP9,-0.49060937762260437,0.3074406087398529
 TMEM40,-0.48618724942207336,0.32615455985069275
 ITGA2B,-0.4974850118160248,0.3139576315879822
 GP6,-0.49405351281166077,0.32768523693084717
 CABP5,-0.49737459421157837,0.32089847326278687
[mature NK T cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000814),0.06783276796340942,0.015348860062658787
 CD7,0.12331320345401764,0.028013819828629494
 CTSW,0.12671513855457306,0.023632321506738663
 CCL5,-0.03510186821222305,-0.06828874349594116
 CD2,-0.0173041969537735,-0.03387456387281418
 ZFP36L2,0.13371729850769043,0.08444122970104218
 CXCR4,0.12012887001037598,0.033589959144592285
 LGALS1,-0.017074035480618477,-0.03429868072271347
 CEBPB,0.11930017918348312,0.02356221340596676
 S100A6,0.12505197525024414,0.016964927315711975
SCX,0.08144475519657135,-0.5240163803100586
 FAM150A,0.09174996614456177,-0.519048273563385
 HSPB3,0.06904993206262589,-0.5196159482002258
 RAMP1,0.05996514484286308,-0.5274305939674377
 CST5,0.10110098868608475,-0.502641499042511
 IGF1,0.06568925827741623,-0.5280343294143677
 CLU,0.07598364353179932,-0.5177301168441772
 MET,0.0860842615365982,-0.5085372924804688
[goblet cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000160),0.22005599737167358,-0.06948913633823395
S100P,0.27743640542030334,-0.057792048901319504
 FAM3D,0.2727081775665283,-0.06338290125131607
 CXCL17,0.28073835372924805,-0.07418005168437958
 GABRP,0.2738727331161499,-0.04632130637764931
 PSCA,0.2781948745250702,-0.07898677885532379
 AGR2,0.27610132098197937,-0.05143430083990097
 TXN,0.08734387904405594,0.067790687084198
 CLIC1,0.2770785689353943,-0.06776808947324753
 COX5A,0.28292256593704224,-0.06693222373723984
[ionocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005006),0.22917470335960388,-0.5246812701225281
PHGR1,0.2590576410293579,-0.5733247399330139
 ASCL3,0.2552797198295593,-0.5637174248695374
 HEPACAM2,0.2535768151283264,-0.5746780633926392
 FOXI1,0.23667816817760468,-0.5769239664077759
 TMPRSS11E,0.24821802973747253,-0.5741598606109619
 ATP6V1B1,0.2651153802871704,-0.5692883729934692
 BSND,0.26914986968040466,-0.563210129737854
 STAC2,0.23931784927845,-0.5792223215103149
 MFSD6L,0.24708181619644165,-0.5758106112480164
[neuroendocrine cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000165),0.07667016237974167,0.1316135674715042
PCSK1N,0.10598243772983551,0.18769021332263947
 BEX1,0.10493230074644089,0.18103167414665222
 NENF,0.11614059656858444,0.18301518261432648
 PRDX2,0.11194531619548798,0.1805400848388672
 CHGA,0.10229364782571793,0.19206108152866364
 EGR1,0.11176558583974838,0.18971990048885345
 FAM46A,0.01072088722139597,0.022894421592354774
 SCGN,0.09738758206367493,0.18850216269493103
[serous secreting cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000313),0.4416506290435791,-0.2955641448497772
ZG16B,0.4848158359527588,-0.32434597611427307
 LYZ,0.4937058687210083,-0.32607904076576233
 PRB4,0.48963603377342224,-0.31463634967803955
 PRB3,0.4965217113494873,-0.3185216188430786
 PRH2,0.4969787299633026,-0.312335342168808
 PRR4,0.48876163363456726,-0.3300449848175049
 TCN1,0.49436643719673157,-0.3074289560317993
 LPO,0.28966036438941956,-0.23179201781749725
 PHB,0.4838434159755707,-0.33315545320510864
 TESC,0.4904816746711731,-0.3209588825702667
 CCDC80,-0.019627397879958153,-0.3845943212509155
 SFRP2,-0.032356251031160355,-0.3802516460418701
 IGFBP6,-0.06512589007616043,-0.37385794520378113
 SCARA5,-0.04320300742983818,-0.3900579810142517
 PIK3R1,-0.04589470848441124,-0.37201863527297974
 LAMA2,0.04507294297218323,-0.25764772295951843
 USP53,-0.03894669562578201,-0.376290887594223
A2M,-0.05271138250827789,-0.3879283368587494
 SCN7A,-0.042609311640262604,-0.3962751626968384
 GPC3,-0.054938867688179016,-0.22137711942195892
 MYH10,-0.03267922252416611,-0.37374335527420044
 RARRES2,-0.07232535630464554,-0.3806757628917694
 AOC3,-0.027913246303796768,-0.38534560799598694
 CD96,-0.3270450532436371,0.044152528047561646
 PTPRC,-0.3108080327510834,0.1625177413225174
 CD3E,-0.20564289391040802,-0.041995108127593994
 PDCD4,-0.31859251856803894,0.03664602339267731
 GPR171,-0.31967994570732117,0.04942389205098152
 MS4A8,-0.5837536454200745,0.3836950659751892
 ANKRD36C,-0.58808434009552,0.3900231719017029
 SLCO3A1,-0.604150116443634,0.37857452034950256
[classical monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000860),0.18110500276088715,0.15179722011089325
 MNDA,0.23022697865962982,0.17018824815750122
 FPR1,0.2397451102733612,0.185262069106102
 SELL,0.24883760511875153,0.1700953096151352
 MYO1F,0.23740729689598083,0.15850214660167694
 MSR1,-0.07522529363632202,0.37847405672073364
 CYP27A1,-0.07634292542934418,0.36523598432540894
NKG7,0.04275428503751755,0.0912170559167862
 PRF1,0.01723732054233551,0.10160678625106812
 TXK,0.039911311119794846,0.09021816402673721
 SH2D1B,0.08430944383144379,-0.05026911199092865
NAPSA,0.319377601146698,0.0335441417992115
 SFTPA1,0.31864917278289795,0.01970699056982994
 MAP7D1,0.3302649259567261,0.025300227105617523
IL1B,0.23397909104824066,0.17779335379600525
 SOD2,0.23228588700294495,0.1900320053100586
 CXCL8,0.2390434443950653,0.17176736891269684
 G0S2,0.2458665817975998,0.17989109456539154
 EREG,0.011102905496954918,0.25952625274658203
 CCL20,0.24279311299324036,0.16551540791988373
 SRGN,0.04203120619058609,0.20999008417129517
 CXCL3,0.22720353305339813,0.18705224990844727
 CXCL2,0.22429804503917694,0.18025732040405273
 C15orf48,0.22865135967731476,0.16224679350852966
 ATP6V0B,0.040704116225242615,0.05651594698429108
 THBD,0.030211301520466805,0.07514983415603638
[intermediate monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002393),0.4728657305240631,0.15128019452095032
COTL1,0.5306237936019897,0.14846563339233398
 LILRA2,0.53206866979599,0.1672467142343521
 ADGRE2,0.5307922959327698,0.15350797772407532
 FGR,0.5337911248207092,0.15998290479183197
 BACH1,0.5274741649627686,0.17250920832157135
 TRABD,0.5275680422782898,0.15873779356479645
 MFNG,0.5264782905578613,0.1652912199497223
[myeloid dendritic cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000782),-0.051060423254966736,0.19544409215450287
 CCL22,-0.0986369326710701,0.21896086633205414
 CCR7,-0.11171791702508926,0.15275615453720093
 FSCN1,-0.09957489371299744,0.22603197395801544
 DAPP1,-0.07264970242977142,0.23806928098201752
 BIRC3,-0.09898781776428223,0.2449735701084137
 ID2,-0.0848558321595192,0.22897879779338837
 GSN,-0.09416544437408447,0.22246968746185303
CD1C,-0.090746209025383,0.2310781478881836
 HLA-DPB1,-0.11235501617193222,0.28171539306640625
 HLA-DPA1,-0.07829403132200241,0.23808833956718445
 HLA-DQB1,-0.07890962064266205,0.2307492345571518
 HLA-DRA,-0.11259517073631287,0.2816356122493744
 FCER1A,-0.09654945880174637,0.2316470891237259
 IL2RG,-0.08918219804763794,0.23669227957725525
 CD1E,-0.08360666781663895,0.2389126867055893
 PKIB,-0.08822387456893921,0.22316625714302063
 COL12A1,-0.16416974365711212,-0.32907867431640625
 CTHRC1,-0.16150544583797455,-0.33521950244903564
 TGFBI,-0.17152820527553558,-0.32056716084480286
 SMPD3,-0.42241552472114563,0.06053684279322624
 RHEB,-0.04084232077002525,0.3751382827758789
 LAMB3,0.19404886662960052,0.3123265504837036
 SFN,0.20533236861228943,0.3124660551548004
 TNS1,0.21408866345882416,0.3010925054550171
 CCND2,0.2271324098110199,0.29908040165901184
"[naive thymus-derived CD8-positive, alpha-beta T cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000900)",-0.12619468569755554,-0.0728464126586914
 ITGB1,-0.15747913718223572,-0.14884871244430542
 CLIC3,-0.163421630859375,-0.14623628556728363
 ACKR1,-0.2890917956829071,-0.01659484952688217
